id,city,food_name,likelihood_of_liking,restaurant_list,food_detail_link,food_image_link,food_description
,厦门,同安封肉,0,"聪辉同安老美食饭店(大元路店), 老同安土菜馆·欢喜闽南菜(槟榔店), 荣先森·福建菜(湖里万达店), 老厦门闽南本地菜·正宗姜母鸭, 老厦门本地菜",https://you.ctrip.com/fooditem/xiamen21/7816505-p1.html,https://dimg04.c-ctrip.com/images/tg/564/011/026/0fc331cbd25e4d39af2d861944964251_R_220_140.jpg,同安封肉是闽南菜里的一道传统名菜，因蒸熟之后上桌才掀盖，所以得“封肉”的名号。赤油浓酱的封肉外表褐红油亮，入口软糯细绵、肉香浓郁。当地每当人们办喜事，建新房，都少不了这道喜庆的菜品。
,厦门,白灼章鱼,0,,https://you.ctrip.com/fooditem/xiamen21/7815465-p1.html,https://dimg04.c-ctrip.com/images/tg/197/591/920/f9b57b3cc72c4822a76638e592d28794_R_220_140.jpg,白灼章鱼一定要选择新鲜的章鱼来烹制，用白灼的方式力保章鱼原有的鲜香。白灼好的章鱼鲜爽脆嫩，根据个人口味，还可以配以芥末和酱油食用，口感更是上乘。
,厦门,烧仙草,0,,https://you.ctrip.com/fooditem/xiamen21/7764474-p1.html,https://dimg04.c-ctrip.com/images/tg/823/198/391/df40e6fb0f4442f09b2275e976b11c20_R_220_140.jpg,烧仙草是一款非常具有当地特色的甜品，是用名为“仙草”的草本植物制成的。配料丰富、软亮Q弹的烧仙草冬天热食香甜可口、足以温暖心窝；夏天冻吃冰冰爽爽、清热消暑，是老少皆宜的佳品。
,厦门,馅饼,0,,https://you.ctrip.com/fooditem/xiamen21/7768029-p1.html,https://dimg04.c-ctrip.com/images/tg/893/942/432/c6567f298ebf43e9afa76adfff9e1e3a_R_220_140.jpg,厦门馅饼早期可以分为甜、咸两种口味，甜饼是用绿豆馅儿制成，咸饼是用肉馅儿制成，后来又发展出了红豆馅饼、椰子饼等多个品种。厦门馅饼外皮色泽金黄、酥而不脆，馅料细腻绵甜、清香不腻。现在已成为当地特产，更是游客伴手礼的一大选择。
,厦门,韭菜盒,0,,https://you.ctrip.com/fooditem/xiamen21/7811592-p1.html,https://dimg04.c-ctrip.com/images/tg/563/718/307/37d77c450ba34d36848163590850c09c_R_220_140.jpg,久负盛名的厦门韭菜盒是当地的特色小吃，厚薄均匀的外皮经过微火炸制之后表面黄金油亮、皮酥香脆，内馅儿鲜嫩，韭菜香气浓郁非常。
,厦门,芋包,0,,https://you.ctrip.com/fooditem/xiamen21/21946239-p1.html,https://dimg04.c-ctrip.com/images/10030o000000f7qltCB27_R_220_140.jpg,芋包用的是槟榔芋和上淀粉、盐搅拌，然后放入猪虾仁、冬笋等馅料，再放在蒸笼里蒸制而成的。刚蒸起来的芋包外皮儿光滑薄亮，热气腾腾的一口咬下去鲜香四溢，馅料入味，配以厦门甜辣酱、沙茶酱等味道会更可口
,厦门,扁食汤,0,,https://you.ctrip.com/fooditem/xiamen21/15631855-p1.html,https://dimg04.c-ctrip.com/images/0106s120009m9cnv9F536_R_220_140.png,扁食汤是厦门有名的传统小吃，主要就是用馄饨皮包上香菇、肉馅等食材而成的，做好的扁食皮薄肉香，咬着吃香软滑嫩，汤鲜味美。
,厦门,四果汤,0,,https://you.ctrip.com/fooditem/xiamen21/7756464-p1.html,https://dimg04.c-ctrip.com/images/tg/662/470/635/94b48acd03b44e949bbe0c5a06a02597_R_220_140.jpg,四果汤历史悠久，系厦门非常出名的特色小吃，味甜爽口，清凉解暑热。在街边小摊，在整洁的店铺里，人们总会喜欢适时地叫上一碗四果汤，消却炎炎夏日的闷热。
,深圳,肠粉,6,"土豪肠粉, 来到普宁特色肠粉·蚝烙(湖贝店), 揭阳捆粿168(新洲店), 山顶洞人米粉店(园岭三街店), 稻香酒家(东门店)",https://you.ctrip.com/fooditem/shenzhen26/7756077-p1.html,https://dimg04.c-ctrip.com/images/tg/951/635/447/78ebe429b5ef44b7879153c6d35e07cc_R_220_140.jpg,肠粉是当地非常有代表的特色小吃，其历史渊源久远，美食文化底蕴深厚。肠粉有咸和甜两种口味，其馅料因口味不同而有所区别，但是外形看起来都是油光鲜亮，爽口滑嫩。在当地的大街小巷肠粉到处可见，已然成为了当地饮食习惯。
,深圳,双皮奶,3,"肥仔顺德菜(龙悦居店), 渔米轩(罗湖店), 百草堂祖传凉茶铺(蛇口店)",https://you.ctrip.com/fooditem/shenzhen26/7760740-p1.html,https://dimg04.c-ctrip.com/images/tg/448/880/284/be322a6dd1c14b9baff629967ebc55c7_R_220_140.jpg,来到深圳一定不要错过非常有名的双皮奶，其中顺德地区的双皮奶蜚声国际，因为其拥有极其正宗又出众的口感。一碗好的双皮奶闻起来有很浓的奶香味，尝起来每一口都很润滑，更重要的是细腻柔滑，甜而不腻，入口即化。再加点甜到心口的红豆，吃起来那真是让人感觉十分幸福。
,深圳,虾饺,11,"唐宫(东门店), 点都德(华强南店), 深圳中洲圣廷苑酒店·凤凰楼(华强店), 国贸旋转餐厅(国贸广场店), 翠园JADE GARDEN(益田假日广场店), 利宝阁(嘉里店)",https://you.ctrip.com/fooditem/shenzhen26/7756078-p1.html,https://dimg04.c-ctrip.com/images/100k0k000000c5a32C762_R_220_140.jpg,虾饺的制作非常讲究，成功制作而成的虾饺一定是皮要很薄软，呈现半透明的外观，显得格外晶莹剔透。轻轻咬上一口，让人感觉非常满足。
,深圳,烧鹅,4,"天天渔港·粤式海鲜酒楼(福田店), 程记烧腊快餐店(松园南街店), 五谷芳乳鸽王(海景店), 深井华香鹅快餐店华发北路店",https://you.ctrip.com/fooditem/shenzhen26/7756087-p1.html,https://dimg04.c-ctrip.com/images/tg/854/902/784/61d0b6222478435f8d0deae9a7ed4e6e_R_220_140.jpg,烧鹅是传统粤菜的一道精华菜品，长时间以来颇受食客好评。制作烧鹅要选取矮小的清远黑棕鹅。这种鹅挂在烤炉里烤熟以后，看起来色泽浓郁鲜亮又光泽通透，鹅皮色呈现金红色为宜。将偏粉的鹅肉蘸上烧鹅汁，吃起来真是让人口齿生香，回味无穷。
,深圳,乳鸽,3,"朝馆·北京烤鸭(香蜜湖店), 明香海鲜酒家(华强北店), 天天渔港·粤式海鲜酒楼(福田店), 胜记·河鲜渔荘(八卦岭店), 五谷芳乳鸽王(海景店), 南粤光明乳鸽(光明总店)",https://you.ctrip.com/fooditem/shenzhen26/7756092-p1.html,https://dimg04.c-ctrip.com/images/tg/790/774/854/4f9b821645a8427a9c9b0aedf1c5617e_R_220_140.jpg,乳鸽做为深圳的特色美食之一，比较出名的就是光明乳鸽，它的特色在于品尝的时候会先感觉皮很香脆，然后肉质非常细嫩，鲜美多汁。且让人感觉爽口不腻。
,深圳,客家酿豆腐,1,"常回家客家菜(民康路店), 荷坳山庄(荷坳店), 佳田客家情酒楼(水围店), 客家汇风味食府(海上世界店), 好当家(福田店), 顺德佬(特发店)",https://you.ctrip.com/fooditem/shenzhen26/7788301-p1.html,https://dimg04.c-ctrip.com/images/100k0k000000c59vf0C59_R_220_140.jpg,这是客家非常有名的一道菜品，制作时将准备好的油炸豆腐或者是鲜豆腐用刀切成小块的形状，接着把每块切好的豆腐中间挖出一个小洞，以便于填补作料，之后再用砂锅盛装，用小火长时间煮制。这样制作出来的酿豆腐成菜后，鲜嫩滑香，让人赞不绝口。
,深圳,鲍鱼,2,"乐园路海鲜一条街, 龙腾海鲜火锅酒家",https://you.ctrip.com/fooditem/shenzhen26/7756089-p1.html,https://dimg04.c-ctrip.com/images/tg/814/126/880/07d2c96165ab42d1964de2bca2b90c9c_R_220_140.jpg,鲍鱼在很早之前就被认为是四海味珍品之首，另外三个海味珍品，分别是海参、鱼翅和鱼肚，这四种海味珍品是传统饮食文化中非常高端的食材代表。而其中的鲍鱼肉很发达，肉质滑爽脆嫩，营养特别丰富。
,深圳,干炒牛河,1,"大牛火锅(沙头角店), 潮泰牛肉火锅 · 创于1992年(车公庙店), 利宝阁(嘉里店), 八合里牛肉火锅(南头店)",https://you.ctrip.com/fooditem/shenzhen26/7766498-p1.html,https://dimg04.c-ctrip.com/images/100q0k000000c5egk72B5_R_220_140.jpg,炒牛河是非常考验厨师烹饪技巧的一道菜品，制作时先挑选新鲜翠嫩的芽菜和优质的河粉，准备牛肉的精选部位，再将其切好备用。一切准备好之后开始下锅炒制，这样做出来的干炒牛河看起来油亮鲜香，十分可口。
,深圳,基围虾,0,"华城, 五谷芳乳鸽王(海景店)",https://you.ctrip.com/fooditem/shenzhen26/7762149-p1.html,https://dimg04.c-ctrip.com/images/tg/627/645/285/f6a0f9b0e9f64e19a34be936cfc963ce_R_220_140.jpg,基围虾全身透明还带着些麻点，制作熟的基围虾尝起来肉质鲜滑细嫩，清香入味，营养价值颇为丰富，可以适用多种烹饪方式，以满足不同口味需求，也是当地主要水产品之一。
,深圳,生蚝,0,,https://you.ctrip.com/fooditem/shenzhen26/24668971-p1.html,https://dimg04.c-ctrip.com/images/10020y000000m3je97F8D_R_220_140.jpg,生蚝适用于多种烹饪方式，每种烹饪方式都将给人不同的口感，但是吃起来依然鲜美可口，有人将其称为“海底牛奶”，可见其具有丰富的营养价值，值得一试。
,深圳,椰子鸡,0,,https://you.ctrip.com/fooditem/shenzhen26/24664056-p1.html,https://dimg04.c-ctrip.com/images/100t10000000pyzunEBEA_R_220_140.jpg,来到深圳的必吃美食当属椰子鸡，千万不要错过。一份好的椰子鸡椰味浓郁，清香扑鼻，椰子独有的清香甘甜恰如其分地融合鲜嫩的鸡肉中，口味鲜香，汤汁鲜甜，令人赞不绝口。深圳人烹饪椰子鸡还常搭配竹荪，风味更佳。
,深圳,腊味煲仔饭,0,,https://you.ctrip.com/fooditem/shenzhen26/7794575-p1.html,https://dimg04.c-ctrip.com/images/01035120009inylj46C05_R_220_140.jpg,煲仔饭是广东地区特色传统名点。是以大米、广式腊肠、青菜、鸡蛋、色拉油、老抽、鲜味汁、白糖、香油等为原材料制作而成。煲仔饭做法既简单又便捷，具有补脾、和胃、清肺的功效。
,深圳,榴莲酥,0,,https://you.ctrip.com/fooditem/shenzhen26/24665810-p1.html,https://dimg04.c-ctrip.com/images/0101f120009inz3utF383_R_220_140.jpg,是广东早茶中常有的一道美味。松化可口，榴莲香味。出现在湛江早茶，晚茶桌上已至少10年。榴莲酥是营养价值较高的美食。
,深圳,猪脚姜,0,,https://you.ctrip.com/fooditem/shenzhen26/15601884-p1.html,https://dimg04.c-ctrip.com/images/0103h120009inyr9y3153_R_220_140.jpg,猪脚姜，又称鸡蛋猪脚姜醋或姜醋，是一道广东的地方传统名菜，最具特色的女人滋补食品，属于粤菜。
,桂林,桂林米粉,19,"崇善米粉(依仁路店), 桂林芙蓉米粉店, 唐家米粉(文明路店), 同来米粉(通泉巷店), 瘦子桂林米粉店(总店), 桂林粥城(杉湖店)",https://you.ctrip.com/fooditem/guilin28/17485-p1.html,https://dimg04.c-ctrip.com/images/100v09000000491vh7A66_R_220_140.jpg,桂林米粉是当地颇具代表性的的风味小吃。主要原料为粉、卤水、盖面菜以及花生米、葱花等。桂林米粉制作考究，将上好的大米磨成浆做成粉团，煮熟后压榨成圆条或片状，米粉洁白、软滑，再配以由牛肉、猪肉、花椒、甘草等熬制的卤水，口感令人回味。
,桂林,啤酒鱼,3,"阿甘酒家(中山中路店), 原生态农家饭, 蜜棠·爱吃鱼啤酒鱼(西街店), 老根农家饭店, 覃妈啤酒鱼, 桂记漓江鱼家常菜馆, 梅姐漓江啤酒鱼",https://you.ctrip.com/fooditem/guilin28/46075-p1.html,https://dimg04.c-ctrip.com/images/100i090000004916u455C_R_220_140.jpg,啤酒鱼是阳朔有名的特色菜，因鱼肉鲜嫩细腻而非常出名。啤酒鱼制作考究，且配料独特，采用漓江鲜活鲤鱼或者剑骨鱼，配以盐、料酒、花生油，加入桂北山区出产的生茶油烹炸，辅以青红椒、西红柿翻炒，口感鲜嫩可口。
,桂林,恭城油茶,5,"阿甘酒家(中山中路店), 添福楼素食会所, 桂妃御品油茶餐馆(古南门店)",https://you.ctrip.com/fooditem/guilin28/7755859-p1.html,https://dimg04.c-ctrip.com/images/100c0h0000008sn17F8D2_R_220_140.jpg,老桂林人每天早餐都要“打油茶”，而各地的油茶却各有其不同的风味，其中恭城的油茶颇为出名。如今有些当地菜馆也将油茶作为免费的餐前小食提供给顾客。油茶的制作方法略为复杂，一般采用猪油或肉骨汤捶打熬煮而成，然后放入香葱，食用时放入炒米花、脆果（炸油果）、花生、炒黄豆等，风味独特。
,桂林,拔丝芋头,0,"椿记烧鹅(中山店), 金龙寨(文明店), 桂记漓江鱼家常菜馆, 阿甘酒家(依仁路店), 大师傅金奖啤酒鱼(西街口总店), 大师傅金奖啤酒鱼(西街老店), 桂林粥城(杉湖店)",https://you.ctrip.com/fooditem/guilin28/7763232-p1.html,https://dimg04.c-ctrip.com/images/10090k000000c80mg2562_R_220_140.jpg,桂林盛产得芋头，口感香甜软糯，因此拔丝芋头是当地颇受欢迎的一道菜。菜品上桌后，趁菜品热乎时品尝就有糖丝拔出来，放入凉水中，细丝就会断了，味道甘香软甜，糖衣香脆。
,桂林,爆炒漓江虾,1,"阿甘酒家(中山中路店), 桂客膳房, 桂林粥城(杉湖店)",https://you.ctrip.com/fooditem/guilin28/7755863-p1.html,https://dimg04.c-ctrip.com/images/tg/524/349/339/ecd9f8869fb44caa85aa3e72c1e8bf21_R_220_140.jpg,爆炒漓江虾是桂林特色风味菜。因漓江虾肉质细嫩，口感纯正，加入桂林三花酒爆炒，出品色泽鲜艳，口感稣脆嫩爽。
,桂林,全州醋血鸭,0,王城醋血鸭老店,https://you.ctrip.com/fooditem/guilin28/7938607-p1.html,https://dimg04.c-ctrip.com/images/10010h0000008tq8y2D8F_R_220_140.jpg,全州醋血鸭是桂林全州非常有名的特色菜。精选子鸭为原料，留下鸭血配以酸醋，加入花生芝麻粉、辣椒、蒜等调料炒制，还可以根据个人喜好加入配菜。上桌时便香气四溢，让人垂涎。
,桂林,禾花鱼,0,"阿甘酒家(中山中路店), 蜜棠·爱吃鱼啤酒鱼(西街店)",https://you.ctrip.com/fooditem/guilin28/7839589-p1.html,https://dimg04.c-ctrip.com/images/tg/122/598/638/a55201afa65447178782da6e0f1d5c1f_R_220_140.jpg,禾花鱼养殖在稻田中，有禾花香味故而得此名，因外表乌黑透亮，又叫乌鲤。禾花鱼肉质鲜嫩，刺少、骨软、无腥味颇受当地人喜爱；制作时先用放盐的酸水烹煮，然后放在火炉上烘干，食用时放豆豉、蒜、姜，加上辣椒粉后口感酸辣，味道鲜美。
,桂林,田螺,1,"椿记烧鹅(中山店), 阿甘酒家(中山中路店), 金龙寨(文明店), 桂客膳房, 桂林粥城(杉湖店)",https://you.ctrip.com/fooditem/guilin28/7761737-p1.html,https://dimg04.c-ctrip.com/images/100o090000004913v3080_R_220_140.jpg,当地特色小吃之一。采用特制的酸辣椒，再放入葱、姜、三花酒等配料将田螺炒熟，口感酸辣鲜美。用牙签挑开田螺的顶盖，撮着嘴用力吸进去，吃完田螺再喝汤，其味道回味无穷。
,桂林,船上糕,0,,https://you.ctrip.com/fooditem/guilin28/21611542-p1.html,https://dimg04.c-ctrip.com/images/0105u12000a03k4fp781F_R_220_140.jpg,船上糕是桂林非常有名的小吃之一，早先是渔家人的传统美食，因需要在江上捕鱼，而船上糕因为便于储存和携带，口感香糯，慢慢的便成了大家喜爱的食物。船上糕里面的糯米粒粒分明，十分松软，煎好的船上糕又香又酥，让人一尝难忘！
,桂林,艾叶粑,0,,https://you.ctrip.com/fooditem/guilin28/20791608-p1.html,https://dimg04.c-ctrip.com/images/0106412000a03mn6a37B9_R_220_140.jpg,艾叶粑是桂林的传统小吃，也是当地清明时节的特色小吃。把新鲜艾叶与糯米粉揉合，再加入花生、红豆、白糖等馅，做好后用棕子叶剪成小块包好，放锅里蒸熟便做好了。刚蒸好的艾叶粑柔软香甜，不仅有内馅浓郁的香味，还有艾叶的特殊芳香，吃起来满口清香，糯而不粘，食而不腻。
,桂林,田螺酿,1,,https://you.ctrip.com/fooditem/guilin28/61588-p1.html,https://dimg04.c-ctrip.com/images/tg/942/441/010/737ec1b0fbb94496bf4354f4a5db4257_R_220_140.jpg,田螺酿是地道的阳朔风味菜，制作前要选超大个的田螺，烹制时要加入姜末、鲜薄荷和三花酒，所以做好后味道十分鲜香，入口的田螺肉质肥美，口感韧而嫩滑，吮吸后满口肉香，且香味绵长，不愧为阳朔莱肴中的一绝。
,桂林,烧鹅,4,,https://you.ctrip.com/fooditem/guilin28/7756087-p1.html,https://dimg04.c-ctrip.com/images/0106g12000a03rxkw4BF7_R_220_140.jpg,烧鹅本是粤菜中的一道传统名菜，在桂林人民的不懈努力之下发扬光大，成为了桂林的名菜，以皮脆肉嫩、鲜美不腻而闻名。选取优质肥嫩仔鹅，经过系列工艺加工后进行腌制，然后挂在烤炉里或明火上转动烤成，斩件上碟，便可进食。其皮、肉、骨连而不脱，入口即离，具有皮脆、肉嫩、骨香、肥而不腻的特点。
,桂林,田螺鸭脚煲,0,,https://you.ctrip.com/fooditem/guilin28/15720056-p1.html,https://dimg04.c-ctrip.com/images/0100612000a03w5ym43A2_R_220_140.jpg,田螺鸭脚煲是一道广西风味名菜，在南宁、柳州、桂林地比较常见。看名字便知主要食材是“田螺”和“鸭脚”，这样的一道亲民家常菜，却涵盖了天上飞的鸭子，水里游的田螺，春天的紫苏，夏天的大头笋，秋天的芋头和冬天的辣椒，可以说一道菜里蕴含了水陆两道与四季风味。
,昆明,汽锅鸡,2,"桥香园(南屏街晓东街口店), 醉云喃, 云南兰老鸭学成饭店(宜良店), 福照楼汽锅鸡饭店(锦江店), 新竹里馆·花园餐厅, 蔼若春(金碧公园店)",https://you.ctrip.com/fooditem/kunming29/7762435-p1.html,https://dimg04.c-ctrip.com/images/tg/666/819/078/b19feb3a54a740c4bed7f45f3a7879ef_R_220_140.jpg,"汽锅鸡是云南名菜,是以烹饪器皿命名的菜品。用汽锅蒸熟的鸡肉，汤汁是蒸汽凝成，也保持了肉质的原汁原味，跳开调味料的掩盖，鲜香、鲜美的口感充满口腔。"
,昆明,过桥米线,5,"桥香园(南屏街晓东街口店), 端仕小锅(文林街店), 汇来大嘴私房米线, 昆明饭店·线上生活过桥米线, 老滇过桥米线(永安路店), 新世界·云牵一线(总店), 老滇味, 福华园(龙翔店)",https://you.ctrip.com/fooditem/kunming29/7777893-p1.html,https://dimg04.c-ctrip.com/images/tg/685/866/719/da5b87a7b9a94ee88e02d6932bb6f2d3_R_220_140.jpg,吃米线是云南人多年来的饮食习惯，其中尤为出名的莫过于过桥米线。吃法独特的过桥米线，会将不同的食材按照既定的顺序依次加入锅内，最后放入米线和调味料即可。做好的过桥米线汤汁滚烫，香气四溢，米线入口滑爽，各种配菜爽脆嫩口，是老少皆宜佳品。
,昆明,冰稀饭,1,云平风味园(护国路店),https://you.ctrip.com/fooditem/kunming29/7915410-p1.html,https://dimg04.c-ctrip.com/images/tg/120/070/699/bfb8b3acebed470fb9caedf195eb065e_R_220_140.jpg,昆明冰稀饭乃当地特色，是用白糯米熬制而成，再配上西米、红绿丝、冰渣等食材，色泽鲜艳夺目，入口清凉。粥的香糯搭配红糖的纯甜，再搭配果品一起食用，口味酸酸甜甜，是夏季热门的消暑良品。
,昆明,饵丝,1,"端仕小锅(文林街店), 皮记米线馆, 文山荷鲜居(翠湖店), 官渡小吃, 老街饵丝(昆明总店)",https://you.ctrip.com/fooditem/kunming29/7915593-p1.html,https://dimg04.c-ctrip.com/images/100u0k000000c44ji0B7B_R_220_140.jpg,以大米为原料制作的饵丝，搭配各种不同的辅料，经过蒸、煮、炒等不同方式烹制出可口的菜品。其口感柔韧留香，入口浓香美味。
,昆明,牛肝菌焖饭,0,"围炉煮酒世纪城(彩云路店), 怡心园(南亚店), 蔼若春(金碧公园店), 滇和食府(正宗昆明味道店), 朱家小厨(红塔西路店), 昆明老房子",https://you.ctrip.com/fooditem/kunming29/7852415-p1.html,https://dimg04.c-ctrip.com/images/100f0k000000c4511D0F5_R_220_140.jpg,野生且大多数可以食用的牛肝菌，因为含有丰富的维生素，所以备受当地人喜爱。清雅的菌香搭配软糯的米饭，香味交织在一起，让人食欲大增，吃起来软香弹滑，美味可口。
,昆明,老奶洋芋,0,"醉云喃滇味民俗餐厅(万达店), 茄子恰恰·创意云南菜(昆明走廊店), 傣味轩(南屏街东口店), 双胞傣味菜馆, 又见炊烟(人民中路店), 芒市傣家(五华山店), 多哥水傣味餐厅(司马巷店)",https://you.ctrip.com/fooditem/kunming29/7810525-p1.html,https://dimg04.c-ctrip.com/images/tg/984/518/520/692b1a77bba1452c8be404bb5ec78d80_R_220_140.jpg,老奶洋芋是将土豆泥放入锅内油炒，再加入葱花和香料调味即可。制作出来的老奶洋芋色泽金黄诱人，十分酥软，还可以添加别的各种配料来丰富口感。因制作简单、口感绵密的特点使其成为一道老少皆宜的佳品。
,昆明,摩登粑粑,0,"年轮菜馆·云南菜(金碧店), 柳记农家园(雄达店), 聚得圆饭庄(九转花街店), 蔼若春(金碧公园店), 红豆园(文林街店), 大滇园煳辣鱼火锅(北站店), 纳禾春（版纳傣味和谐店）",https://you.ctrip.com/fooditem/kunming29/7913991-p1.html,https://dimg04.c-ctrip.com/images/100u0k000000c44w96431_R_220_140.jpg,老少皆宜的摩登粑粑，俘获着一代代昆明人的味蕾。经过油煎之后的摩登粑粑色泽金黄，入口表皮香脆，里面柔软易嚼，口感中甜不腻，兼有奶油的鲜香可口。
,昆明,饵块,2,"醉云喃滇味民俗餐厅(万达店), 端仕小锅(文林街店), 福照楼汽锅鸡饭店(云瑞店), 蔼若春(金碧公园店), 福照楼汽锅鸡饭店(锦江店), 英凤烧饵块(翠湖公园店), 一颗印(东风西路店)",https://you.ctrip.com/fooditem/kunming29/12656-p1.html,https://dimg04.c-ctrip.com/images/tg/836/181/006/6c332b7432c443209fc884d136cbf6da_R_220_140.jpg,“云南十八怪”之一“糌粑被叫做饵块”中的饵块为云南特有，是用大米制成，通过煮、炒、烧、炸等方式烹制出的特色小吃。饵块通常被制成长条形状，其颜色洁白，口感香糯无比。当地人尤为偏爱炒饵块，搭配青椒等辅料一起炒制，软糯鲜香。
,昆明,乳饼,2,"醉云喃, 福照楼汽锅鸡饭店(锦江店), 吗哪(文化巷店), 一颗印(东风西路店), 广益饭店",https://you.ctrip.com/fooditem/kunming29/7913924-p1.html,https://dimg04.c-ctrip.com/images/tg/008/153/004/749eae7655c845838cc707200f926d37_R_220_140.jpg,乳饼以路南的尤为出名，因此常被叫做路南乳饼，是用牛奶或者羊奶加工制成，乳黄色的乳饼质地软细，表面有油质，奶香味浓郁，深受当地人喜爱。
,昆明,稀豆粉,0,"茄子恰恰·创意云南菜(昆明走廊店), 无忧树素食餐厅, 福照楼汽锅鸡饭店(云瑞店), 豆香园(龙翔店), 云和祥食府·特色云南菜(金碧公园店)",https://you.ctrip.com/fooditem/kunming29/7913915-p1.html,https://dimg04.c-ctrip.com/images/100q0k000000c5g94FF1A_R_220_140.jpg,选用白豌豆磨成粉状之后配以生姜等调料制而成的稀豆粉一定要熬的粘稠度刚刚好才更可口，也就是用筷子插入锅中提起，悬一股流线就即可。淡黄的稀豆粉上撒点葱花，既养眼又美味，时当地人早餐的必选项之一。
,昆明,石屏豆腐,0,"醉云喃, 老滇山寨·特色云南民族菜(春城路店), 乡村小榭饭店",https://you.ctrip.com/fooditem/kunming29/7914109-p1.html,https://dimg04.c-ctrip.com/images/10010k000000cdb614E33_R_220_140.jpg,已有四百多年历史的石屏豆腐，深受昆明人喜爱。作为当地的街头小吃，用木炭文火慢烤出来的豆腐表皮金黄不焦，气味馥郁馨香，再配上香菜、小米辣等佐料，颜色煞是好看。豆腐入口香酥软嫩，辣椒提鲜更是爽口。
,昆明,豆花米线,0,"翠云楼, 豆香园(龙翔店), 工农兵豆花米线坊(西华北路店), 民生老牌涮菜馆(护国店), 云平风味园(护国路店), 黄氏万丰小锅米线(小西门店)",https://you.ctrip.com/fooditem/kunming29/7775687-p1.html,https://dimg04.c-ctrip.com/images/tg/780/302/898/737c027b76bb42599a162a6d7ef5c07b_R_220_140.jpg,源于民间的豆花米线，因其独特的口感现已成为当地有名的风味小吃。爽滑的米线搭配白嫩的豆腐脑，再配以酱油、蒜姜汁等调味料，然后放上冬菜和韭菜末拌匀即可，既色美又味正。
,昆明,野生菌火锅,0,,https://you.ctrip.com/fooditem/kunming29/21325194-p1.html,https://dimg04.c-ctrip.com/images/100a1a0000019l6av044E_R_220_140.jpg,作为汤底存在的野生菌火锅，是将多种野生菌干片加上骨料熬制，老汤在锅子里翻滚，浓香扑面而来，各种食材下锅烫熟食用，自带菌香气息。
,昆明,小锅米线,0,,https://you.ctrip.com/fooditem/kunming29/7784528-p1.html,https://dimg04.c-ctrip.com/images/0104v120009od80oh52DA_R_220_140.png,小锅米线是昆明特别具有代表性的美食名片，酥润可口的米线配合着微咸中辣的汤底，吃起来相当过瘾，所用的鲜肉都是选自土猪的后腿肉，不仅有嚼劲，并且量非常足。
,昆明,鲜花饼,0,,https://you.ctrip.com/fooditem/kunming29/15399705-p1.html,https://dimg04.c-ctrip.com/images/0104l120009od9go1BAB2_R_220_140.png,昆明的鲜花饼，酥皮清香淡雅，整体绵软可口，玫瑰花瓣比较细，层层酥皮包裹着绵香的玫瑰花瓣。食人间烟火，满口留清香，很有“昆明味”。
,丽江,腊排骨火锅,30,"老妈乡腊排骨火锅(南门店), 雪山云朵野生菌火锅(花马街店), 唠叨坊私房菜(五一街店), 有一锅黑山羊腊排骨土鸡火锅(丽江古城四方街店), 民食香(木府店), 阿妈腊排骨(南门老店)",https://you.ctrip.com/fooditem/lijiang32/33063-p1.html,https://dimg04.c-ctrip.com/images/tg/970/837/728/fbeeb8168cb444f998a96bc5159efcc1_R_220_140.jpg,腊排骨火锅里的排骨因为腌制风干的原因，干爽紧实、色泽褐里透红，经过腌制晾干的排骨很容易入味。这样带有腊排骨汤煮出来的食物都带着特有的腊味，很是独特。
,丽江,丽江三文鱼,3,"石锅渔山珍馆, 正鑫三叠水",https://you.ctrip.com/fooditem/lijiang32/8183119-p1.html,https://dimg04.c-ctrip.com/images/100e080000003hngy2DC4_R_220_140.jpg,丽江三文鱼是雪山泉水养殖的高原彩虹鳟鱼，也就是高原淡水三文鱼。因其独特的生存环境，使其肉质更加细嫩，入口清淡爽滑、肥而不腻，当地人通过各种烹制方式，让丽江三文鱼成为了家庭餐桌上的美味佳肴。
,丽江,水性杨花,2,"唠叨坊私房菜(五一街店), 石锅渔山珍馆, 民食香(木府店), 一品香-音乐餐吧, 阿妈腊排骨(南门老店), 古道餐厅(仁里路店), 小厨子私房菜",https://you.ctrip.com/fooditem/lijiang32/8181149-p1.html,https://dimg04.c-ctrip.com/images/100e080000003hlmcE4E5_R_220_140.jpg,云南丽江古城里无人不知的一道名菜。水性杨花是生长在丽江湖泊中的一道野菜，花因水波而随波逐流，因此得名。水性杨花以蒜瓣、姜末、红椒丝炒制，只加少量的油，以保证它的原汁原味，口味滑爽而清淡。
,丽江,鸡豆凉粉,7,"雪山云朵野生菌火锅(花马街店), 壹餐厅(仁里路店), 民食香(木府店), 岁月静好度假庭院（丽江古城木府店）·心园餐厅, 云南罐罐·汤品主题私房菜",https://you.ctrip.com/fooditem/lijiang32/24981-p1.html,https://dimg04.c-ctrip.com/images/tg/243/257/291/caf70e49ab2648c391e23cc6c7182d23_R_220_140.jpg,鸡豆是丽江独有的豆类。用其制作的鸡豆凉粉呈好看的墨绿色，然后配上调好的料汁凉拌即可。也可以将其用油煎至两面金黄，再搭配蘸水吃，口感脆嫩麻辣，相当爽口。
